date,intersection,weather,type,AM_available,AM_scraped,MD_available,MD_scraped,PM_available,PM_scraped,AM_peak_hour,AM_north_bikes_vol,AM_north_peds_vol,AM_north_veh_vol,AM_east_bikes_vol,AM_east_peds_vol,AM_east_veh_vol,AM_south_bikes_vol,AM_south_peds_vol,AM_south_veh_vol,AM_west_bikes_vol,AM_west_peds_vol,AM_west_veh_vol,PM_peak_hour,PM_north_bikes_vol,PM_north_peds_vol,PM_north_veh_vol,PM_east_bikes_vol,PM_east_peds_vol,PM_east_veh_vol,PM_south_bikes_vol,PM_south_peds_vol,PM_south_veh_vol,PM_west_bikes_vol,PM_west_peds_vol,PM_west_veh_vol,MD_peak_hour,MD_north_bikes_vol,MD_north_peds_vol,MD_north_veh_vol,MD_east_bikes_vol,MD_east_peds_vol,MD_east_veh_vol,MD_south_bikes_vol,MD_south_peds_vol,MD_south_veh_vol,MD_west_bikes_vol,MD_west_peds_vol,MD_west_veh_vol
2019-02-07,CAMBIE ST AND W 8TH AV,cloudy,,True,True,False,True,True,True,07:55 - 08:55,5,117,1272.0,2,272,208.0,9,125,1792.0,3,216,137.0,16:55 - 17:55,,567,1384.0,5,420,219.0,8,311,1490.0,3,699,292.0,,,,,,,,,,,,,
2019-04-16,SMITHE ST AND GRANVILLE ST,cloudy,,True,True,True,True,True,True,07:50 - 08:50,3,223,41.0,45,186,1168.0,2,221,361.0,,275,,16:55 - 17:55,11,373,60.0,19,896,1320.0,1,492,266.0,,885,,15:00 - 16:00,,,1.0,,,1.0,,,,,,
2019-10-02,CAMBIE ST AND W KING EDWARD AV,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,2,497,965.0,6,168,763.0,4,150,1994.0,2,297,748.0,16:25 - 17:25,2,566,1233.0,1,251,560.0,6,244,1639.0,3,461,1299.0,,,,,,,,,,,,,
2019-03-20,GRANVILLE ST AND W 33RD AV,sunny,,True,True,False,True,True,True,07:55 - 08:55,,5,1214.0,,,355.0,,7,1952.0,,3,373.0,16:55 - 17:55,,4,2008.0,,3,362.0,,10,1501.0,,3,459.0,,,,,,,,,,,,,
2019-06-05,PRINCESS AV AND PRIOR ST,cloudy,,True,True,False,True,True,True,07:55 - 08:55,1,6,48.0,,12,1268.0,,12,1.0,1,15,693.0,16:35 - 17:35,,8,61.0,1,14,1035.0,1,15,3.0,,12,1728.0,,,,,,,,,,,,,
2019-10-17,E HASTINGS ST AND CAMPBELL AV,rain,,True,True,False,True,True,True,07:45 - 08:45,1,28,47.0,8,11,1290.0,3,25,148.0,1,35,411.0,16:45 - 17:45,2,64,88.0,3,50,649.0,1,53,118.0,1,44,2209.0,,,,,,,,,,,,,
2019-02-05,W 7TH AV AND GRANVILLE ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,1,107,974.0,15,74,94.0,2,66,1640.0,29,62,108.0,16:45 - 17:45,,146,1393.0,30,97,67.0,,78,1279.0,11,94,144.0,,,,,,,,,,,,,
2019-05-07,DUNSMUIR VIADUCT AND GORE AV,partly cloudy,,True,True,False,True,True,True,07:45 - 08:45,2,4,60.0,,21,1070.0,,40,,1,,722.0,16:45 - 17:45,2,5,167.0,6,24,796.0,,48,,3,4,1598.0,,,,,,,,,,,,,
2019-01-15,QUEBEC ST AND E 1ST AV,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,,135,694.0,,83,57.0,,54,509.0,,109,165.0,16:40 - 17:40,,196,1217.0,,58,74.0,,101,525.0,,144,244.0,,,,,,,,,,,,,
2019-01-17,E 2ND AV AND QUEBEC ST,mostly cloudy,,True,True,False,True,True,True,07:45 - 08:45,1,81,622.0,3,61,1072.0,29,37,260.0,,124,1143.0,16:45 - 17:45,31,73,858.0,2,103,983.0,7,41,366.0,2,135,1775.0,,,,,,,,,,,,,
2019-02-28,BEACH AV AND CARDERO ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,9,9,58.0,7,30,587.0,8,13,19.0,4,10,749.0,16:00 - 17:00,11,17,25.0,2,3,716.0,13,28,11.0,7,11,586.0,,,,,,,,,,,,,
2019-02-28,BEACH AV AND CARDERO ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,9,9,58.0,7,30,587.0,8,13,19.0,4,10,749.0,16:00 - 17:00,11,17,25.0,2,3,716.0,13,28,11.0,7,11,586.0,,,,,,,,,,,,,
2019-03-07,DAVIE ST AND CARDERO ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,2,25,40.0,,56,212.0,4,23,19.0,,77,315.0,16:00 - 17:00,3,72,42.0,1,56,313.0,1,157,14.0,,96,301.0,,,,,,,,,,,,,
2019-08-27,DAVIE ST AND CARDERO ST,sunny,,True,True,False,True,True,True,08:00 - 09:00,20,33,34.0,5,124,226.0,35,151,25.0,,70,206.0,17:00 - 18:00,40,134,30.0,10,125,311.0,31,353,15.0,11,178,233.0,,,,,,,,,,,,,
2019-01-23,Quebec St & Pacific St,partly cloudy,,True,True,False,True,True,True,07:55 - 08:55,71,39,51.0,97,14,1213.0,40,25,15.0,10,15,893.0,17:00 - 18:00,120,43,211.0,37,38,1164.0,55,52,,33,16,904.0,,,,,,,,,,,,,
2019-06-05,W BROADWAY AND GRANVILLE ST,rain,,True,True,False,True,True,True,08:00 - 09:00,,326,868.0,,267,732.0,2,351,1466.0,1,396,934.0,17:00 - 18:00,1,440,1195.0,,422,1041.0,5,541,1062.0,,605,1044.0,,,,,,,,,,,,,
2019-01-31,GRANVILLE ST AND W CORDOVA ST,cloudy,,True,True,False,True,True,True,07:50 - 08:50,,689,,,383,494.0,,319,140.0,,20,341.0,17:00 - 18:00,,938,,,909,644.0,,581,54.0,,24,457.0,,,,,,,,,,,,,
2019-03-21,W GEORGIA ST AND GRANVILLE ST,partly cloudy,,True,True,False,True,True,True,08:00 - 09:00,11,761,46.0,11,1147,635.0,4,1216,73.0,12,1477,942.0,16:00 - 17:00,6,1526,50.0,15,2642,622.0,8,1874,102.0,10,2784,1099.0,,,,,,,,,,,,,
